Filled container:
Container contains 10000 elements.
0: It is CIRCLE. Center coordinates: (-48, 93), radius: 49. Perimeter = 307.876080; Color: RED
2221: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2222: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2223: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2224: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2225: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2226: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2227: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2228: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2229: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2230: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2231: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2232: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2233: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2234: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2235: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2236: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2237: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2238: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2239: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2240: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2241: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2242: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2243: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2244: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2245: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2246: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2247: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2248: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2249: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2250: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2251: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2252: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2253: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2254: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2255: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2256: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2257: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2258: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2259: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2260: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2261: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2262: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2263: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2264: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2265: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2266: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2267: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2268: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2269: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2270: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2271: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2272: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2273: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2274: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2275: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2276: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2277: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2278: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2279: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2280: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2281: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2282: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2283: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2284: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2285: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2286: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2287: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2288: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2289: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2290: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2291: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2292: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2293: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2294: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2295: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2296: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2297: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2298: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2299: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2300: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2301: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2302: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2303: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2304: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2305: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2306: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2307: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2308: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2309: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2310: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2311: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2312: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2313: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2314: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2315: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2316: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2317: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2318: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2319: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2320: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2321: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2322: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2323: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2324: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2325: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2326: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2327: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2328: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2329: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2330: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2331: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2332: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2333: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2334: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2335: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2336: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2337: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2338: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2339: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2340: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2341: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2342: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2343: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2344: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2345: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2346: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2347: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2348: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2349: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2350: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2351: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2352: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2353: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2354: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2355: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2356: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2357: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2358: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2359: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2360: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2361: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2362: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2363: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2364: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2365: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2366: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2367: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2368: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2369: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2370: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2371: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2372: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2373: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2374: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2375: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2376: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2377: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2378: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2379: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2380: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2381: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2382: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2383: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2384: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2385: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2386: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2387: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2388: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2389: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2390: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2391: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2392: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2393: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2394: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2395: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2396: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
2397: It is RECTANGLE. Coordinates of angles: (-60, 49), (-27, 138). Perimeter = 244.000000; Color: PURPLE
